id,uri,lemma,pos,morpho,principal_parts,irregular_forms,alternative_forms,pronunciation,prosody,validated
207148,31415,अभ्यातान,n,n-----m--a,,,,/ə.bʱjɑː.t̪ɑː.nə/,अभ्य्-आतान॔,0
207149,31416,अभ्यातानत्व,n,n-----n--a,,,,/ə.bʱjɑː.t̪ɑː.ˈnət̪.ʋə/,अभ्य्-आतान॔-त्व॔,0
207191,22076,अभागिन्,a,ap----a--n,,,,/ə.bʱɑː.gin/,अ-भागिन्,0
207150,,अभ्यातॄ,v,v----a--1- v----d--1- v----a--5- v----a--3- v----a--6- v----d--6-,,,,/ə.bʱjɑː.t̪ɹ̩ː/,अभ्य्-आ-तॄ,0
207151,,अभ्यावध्,v,v----a----,,,,/ə.bʱjɑː.ʋəd̪ʰ/,अभ्य्-आ-वध्,0
207152,,अभ्यावह्,v,v----a--1- v----d--1-,,,,/ə.bʱjɑː.ʋəɦ/,अभ्य्-आ-वह्,0
207153,31441,अभ्यावर्तम्,r,rp--------,,,,/ə.bʱjɑː.ˈʋəɹ.t̪əm/,अभ्य्-आ-व॔र्तम्,0
207154,31442,अभ्यावर्तिन्,a,ap----a--n,,,,/ə.bʱjɑː.ˈʋəɹ.t̪in/,अभ्य्-आवर्तिन्,0
207155,31443,अभ्यावर्तिन्,n,n-----m--n,,,,/ə.bʱjɑː.ˈʋəɹ.t̪in/,अभ्य्-आवर्तिन्,0
207156,,अभ्याविश्,v,v----a--6- v----d--6-,,,,/ə.bʱjɑː.ʋiɕ/,अभ्य्-आ-विश्,0
207157,159320,अभ्यावृत्,v,v----d--1-,,,,/ə.bʱjɑː.ʋɹ̩t̪/,अभ्य्-आ-वृत्,0
207158,31444,अभ्यावृत्त,a,ap----a--a,,,,/ə.bʱjɑː.ˈʋɹ̩t̪.t̪ə/,अभ्य्-आ॔वृत्त,0
207159,31445,अभ्यावृत्ति,n,n-----f--i,,,,/ə.bʱjɑː.ˈʋɹ̩t̪.t̪i/,अभ्य्-आवृत्ति,0
207160,,अभ्यायम्,v,v----a--1- v----d--1-,,,,/ə.bʱjɑː.jəm/,अभ्य्-आ-यम्,0
207161,31434,अभ्यायंसेन्य,a,ap----a--a,,,,/ə.bʱjɑː.ˈjə̃.seːn.jə/,अभ्य्-आ-यंसे॔न्य,0
207162,,अभ्यायु,v,v----a--2- v----d--2- v----a--6- v----a--9-,,,,/ə.bʱjɑː.ju/,अभ्य्-आ-यु,0
207163,31214,अभ्यायुक,a,ap----a--a,,,,/ə.bʱjɑː.ju.kə/,अभ्य्-आयुक,0
207164,159313,अभ्याया,v,v----a--2-,,,,/ə.bʱjɑː.jɑː/,अभ्य्-आ-या,0
207165,172320,अभ्याश,n,n-----m--a,,,,/ə.bʱjɑː.ɕə/,अभ्य्-आश,0
207166,,अभ्याश,a,ap----a--a,,,,/ə.bʱjɑː.ɕə/,अभ्य्-आश,0
207168,,अभ्याशम्,r,rp--------,,,,/ə.bʱjɑː.ɕəm/,अभ्य्-आशम्,0
207169,,अभ्याशे,r,rp--------,,,,/ə.bʱjɑː.ɕeː/,अभ्य्-आशे,0
207170,,अभ्याश्रावण,n,n-----n--a,,,,/əbʱjɑːɕɹɑːʋəɳə/,अभ्य्-आश्रावण,0
207171,,अभ्याशात्,r,rp--------,,,,/ə.bʱjɑː.ɕɑːt̪/,अभ्य्-आशात्,0
207172,159289,अभ्याशीभू,v,v----a--1-,,,,/ə.bʱjɑː.ɕiː.bʱuː/,अभ्याशी-भू,0
207173,,अभ्यूह्,v,v----a--1- v----d--1-,,,,/ə.bʱjuːɦ/,अभ्य्-ऊह्,0
207175,31525,अभ्यूह,n,n-----m--a,,,,/ə.bʱjuː.ɦə/,अभ्य्-ऊह,0
207176,,अभ्यूहितव्य,a,ap----a--a,,,,/ə.bʱjuː.ɦi.ˈt̪əʋ.jə/,अभ्य्-ऊहितव्य,0
207177,,अभ्यूह्य,a,ap----a--a,,,,/ə.bʱjuːɦ.jə/,अभ्य्-ऊह्य,0
207178,,अभ्यूर्णु,v,v----a--2- v----d--2-,,,,/ə.bʱjuːɹ.ɳu/,अभ्य्-ऊर्णु,0
207179,31524,अभ्यूढ,a,ap----a--a,,,,/ə.bʱjuː.ɖʰə/,अभ्य्-ऊढ,0
207180,30919,अभ्यूढि,n,n-----f--i,,,,/ə.bʱjuː.ɖʰi/,अभ्य्-ऊ॔ढि,0
207181,31513,अभ्यूष,n,n-----m--a,,,,/ə.bʱjuː.ʂə/,अभ्य्-ऊष,0
207182,31523,अभ्यूषखादिका,n,n-----f--ā,,,,/ə.bʱjuː.ʂə.kʰɑː.d̪i.kɑː/,अभ्य्-ऊष-खादिका,0
207183,31518,अभ्यूष्य,a,ap----a--a,,,,/ə.bʱjuːʂ.jə/,अभ्यूष्य,0
207184,31516,अभ्यूषीय,a,ap----a--a,,,,/ə.bʱjuː.ʂiː.jə/,अभ्यूषीय,0
207185,,अभ्यृ,v,v----a--1- v----a--3- v----a--5- v----d--5-,,,,/ə.bʱjɹ̩/,अभ्य्-ऋ,0
207186,,अभ्यृछ्,v,v----a--6-,,,,/ə.bʱjɹ̩t͡ɕʰ/,अभ्य्-ऋछ्,0
207187,,अभ्यृञ्ज्,v,v----a--6- v----d--6- v----a--4- v----d--4- v----d--7-,,,,/ə.bʱjɹ̩ɲd͡ʑ/,अभ्य्-ऋञ्ज्,0
207188,,अभ्यृष्,v,v----a--6-,,,,/ə.bʱjɹ̩ʂ/,अभ्य्-ऋष्,0
207189,,अभाग,a,ap----a--a,,ap----f--ā=>ा,,/ə.bʱɑː.gə/,अ-भाग॔,0
207190,214646,अभागधेय,a,ap----a--a,,,,/ə.bʱɑː.gə.d̪ʰeː.jə/,अ-भागधेय॔,0
210053,6504,अजननि,n,n-----f--i,,,,/ə.d͡ʑə.nə.ni/,अ-जननि,0
207192,22077,अभाग्य,a,ap----a--a,,,,/ə.bʱɑːg.jə/,अ-भाग्य,0
207193,211402,अभाजन,n,n-----n--a,,,,/ə.bʱɑː.d͡ʑə.nə/,अ-भाजन,0
207194,,अभान,n,n-----n--a,,,,/ə.bʱɑː.nə/,अ-भान,0
207195,22065,अभाव,n,n-----m--a,,,,/ə.bʱɑː.ʋə/,अ-भाव,0
207196,,अभावना,n,n-----n--ā,,,,/ə.bʱɑː.ʋə.nɑː/,अ-भावना,0
207197,22067,अभावनीय,a,ap----a--a,,,,/ə.bʱɑː.ʋə.niː.jə/,अ-भावनीय,0
207198,210367,अभावयत्,a,ap----a--c,,,,/ə.bʱɑː.ʋə.jət̪/,अ-भावयत्,0
207199,22068,अभावयितृ,a,ap----a--r,,,,/ə.bʱɑː.ʋə.ji.t̪ɹ̩/,अ-भावयितृ,0
207200,22069,अभाविन्,a,ap----a--n,,,,/ə.bʱɑː.ʋin/,अ-भाविन्,0
207201,22070,अभाव्य,a,ap----a--a,,,,/ə.bʱɑːʋ.jə/,अ-भाव्य,0
207202,22078,अभाषण,n,n-----n--a,,,,/ə.bʱɑː.ʂə.ɳə/,अ-भाषण,0
207203,,अभी,v,v----d----,,,,/ə.bʱiː/,अभी,0
207204,206124,अभी,a,ap----a--ī,,,,/ə.bʱiː/,अ-भी,0
207205,22169,अभीचार,n,n-----m--a,,,,/ə.bʱiː.t͡ɕɑː.ɹə/,अभी-चार,0
207206,,अभीद्ध,a,ap----a--a,,,,/ə.bʱiːd̪.d̪ʰə/,अभी॔द्ध,0
207207,,अभीग,a,ap----a--a,,,,/ə.bʱiː.gə/,अ-भी-ग,0
207208,22489,अभीज्य,a,ap----a--a,,,,/ə.bʱiːd͡ʑ.jə/,अभीज्य,0
207209,22490,अभीज्य,n,n-----m--a,,,,/ə.bʱiːd͡ʑ.jə/,अभीज्य,0
207210,31216,अभीक,n,n-----m--a,,,,/ə.bʱiː.kə/,अभीक,0
207211,31215,अभीक,a,ap----a--a,,,,/ə.bʱiː.kə/,अभीक,0
207212,31215,अभीक,a,ap----a--a,,,,/ə.bʱiː.kə/,अ-भीक,0
207215,31217,अभीक,n,n-----n--a,,,,/ə.bʱiː.kə/,अभी॔क,0
207219,,अभीके,r,rp--------,,,,/ə.bʱiː.keː/,अभी॔के,0
207220,,अभीक्ष्,v,v----d----,,,,/ə.bʱiːkʂ/,अभीक्ष्,0
207221,31218,अभीक्ष्ण,a,ap----a--a,,,,/ə.bʱiːkʂ.ɳə/,अभीक्ष्ण,0
207222,202738,अभीक्ष्णम्,r,rp--------,,,,/ə.bʱiːkʂ.ɳəm/,अभीक्ष्णम्,0
207225,31219,अभीक्ष्णशस्,r,rp--------,,,,/ə.bʱiːkʂ.ɳə.ɕəs/,अभीक्ष्ण-शस्,0
207226,31228,अभीलापलप्,a,ap----a--c,,,,/ə.bʱiː.lɑː.pə.ləp/,अभीलाप-ल॔प्,0
207227,31223,अभीम,a,ap----a--a,,,,/ə.bʱiː.mə/,अ-भीम,0
207228,31224,अभीम,n,n-----m--a,,,,/ə.bʱiː.mə/,अ-भीम,0
207229,31225,अभीमोदमुद्,a,ap----a--c,,,,/ə.bʱiː.moː.d̪ə.mud̪/,अभीमोद-मु॔द्,0
207230,22460,अभीमानिन्,n,n-----m--n,,,,/ə.bʱiː.mɑː.nin/,अभी-मानिन्,0
207231,,अभीन्ध्,v,v----a----,,,,/ə.bʱiːnd̪ʰ/,अभीन्ध्,0
207232,,अभीप,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=अभीप",/ə.bʱiː.pə/,अभीप,0
207233,31201,अभीपद,n,n-----m--a,,,,/ə.bʱiː.pə.d̪ə/,अ-भी-पद,0
207234,31222,अभीपतस्,r,rp--------,,,,/ə.bʱiː.pə.t̪əs/,अभीप-त॔स्,0
207235,,अभीप्सत्,n,n-----n--c,,,n-----f--ī=अभीप्सत्अती n-----f--ī=अभीप्सत्अन्ती,/ə.bʱiːp.sət̪/,अभीप्सत्,0
207236,219758,अभीप्सिन्,a,ap----a--n,,,,/ə.bʱiːp.sin/,अभीप्सिन्,0
207237,31428,अभीप्सित,a,ap----a--a,,,,/ə.bʱiːp.si.t̪ə/,अभीप्सित,0
207238,31429,अभीप्सु,a,ap----a--u,,,,/ə.bʱiːp.su/,अभीप्सु,0
207239,,अभीर्,v,v----a----,,,,/ə.bʱiːɹ/,अभीर्,0
207240,31226,अभीरणी,n,n-----f--ī,,,,/ə.bʱiː.ɹə.ɳiː/,अभीरणी,0
207241,31208,अभीरु,n,n-----f--u,,,,/ə.bʱiː.ɹu/,अ॔-भीरु,0
207243,31207,अभीरु,n,n-----m--u,,,,/ə.bʱiː.ɹu/,अ॔-भीरु,0
207244,31206,अभीरु,a,ap----a--u,,,,/ə.bʱiː.ɹu/,अ॔-भीरु,0
207245,31210,अभीरुक,a,ap----a--a,,,,/ə.bʱiː.ɹu.kə/,अ-भीरुक,0
207246,31209,अभीरुपत्त्री,n,n-----f--ī,,,,/ə.bʱiː.ɹu.ˈpət̪.t̪ɹiː/,अ॔-भीरु-पत्त्री,0
207247,31211,अभीरुण,a,ap----a--a,,,,/ə.bʱiː.ɹu.ɳə/,अ-भी॔रुण,0
207248,31227,अभीराजी,n,n-----f--ī,,,,/ə.bʱiː.ɹɑː.d͡ʑiː/,अभीराजी,0
207249,31163,अभीसार,n,n-----m--a,,,,/ə.bʱiː.sɑː.ɹə/,अभी-सार,0
207250,31203,अभीत,a,ap----a--a,,ap----f--ā=>ा,,/ə.bʱiː.t̪ə/,अ-भीत,0
207251,,अभीतवत्,r,rp--------,,,,/ə.bʱiː.t̪ə.ʋət̪/,अ-भीत-वत्,0
207252,31212,अभीति,n,n-----f--i,,,,/ə.bʱiː.t̪i/,अभी॔ति,0
207253,31212,अभीति,n,n-----f--i,,,,/ə.bʱiː.t̪i/,अ-भीति,0
207254,221133,अभीत्वन्,a,ap----a--n,,ap----f--ī=>वरी,,/ə.bʱiːt̪.ʋən/,अभी॔त्वन्,0
207255,31229,अभीवर्ग,n,n-----m--a,,,,/ə.bʱiː.ˈʋəɹ.gə/,अभी-वर्ग॔,0
207257,30951,अभीवर्त,a,ap----a--a,,,,/ə.bʱiː.ˈʋəɹ.t̪ə/,अभी-वर्त॔,0
207258,30952,अभीवर्त,n,n-----m--a,,,,/ə.bʱiː.ˈʋəɹ.t̪ə/,अभी-वर्त॔,0
207259,30953,अभीवृत्,a,ap----a--c,,,,/ə.bʱiː.ʋɹ̩t̪/,अभी॔-वृत्,0
207260,30946,अभीवृत,a,ap----a--a,,,,/ə.bʱiː.ʋɹ̩.t̪ə/,अभी॔-वृत,0
207261,31230,अभीशु,n,n-----m--u,,,,/ə.bʱiː.ɕu/,अभी॔शु,0
207262,30998,अभीशाप,n,n-----m--a,,,,/ə.bʱiː.ɕɑː.pə/,अभी-शाप,0
207263,,अभीष्,v,v----a----,,,,/ə.bʱiːʂ/,अभीष्,0
207264,,अभीषह्,a,ap----a--c,,,,/ə.bʱiː.ʂəɦ/,अभी-ष॔ह्,0
207265,,अभीषहा,r,rp--------,,,,/ə.bʱiː.ʂə.ɦɑː/,अभी-ष॔हा,0
207266,31021,अभीषङ्ग,n,n-----m--a,,,,/ə.bʱiː.ʂəŋ.gə/,अभी-षङ्ग,0
207267,31247,अभीष्मद्रोण,a,ap----a--a,,,,/ə.bʱiːʂ.ˈməd̪.ɹoː.ɳə/,अ-भीष्म-द्रोण,0
207268,31231,अभीषु,n,n-----m--u,,,,/ə.bʱiː.ʂu/,अभीषु,0
207269,31232,अभीषुमत्,a,ap----a--c,,,,/ə.bʱiː.ʂu.mət̪/,अभीषु-मत्,0
207270,,अभीषुमत्,n,n-----m--c,,,,/ə.bʱiː.ʂu.mət̪/,अभीषु-मत्,0
207271,31023,अभीषाह,n,n-----m--a,,,,/ə.bʱiː.ʂɑː.ɦə/,अभी-षाह,0
207272,31235,अभीष्ट,n,n-----m--a,,,,/ə.bʱiːʂ.ʈə/,अभी॔ष्ट,0
207273,,अभीष्ट,a,ap----a--a,,,,/ə.bʱiːʂ.ʈə/,अभी॔ष्ट,0
207274,31237,अभीष्ट,n,n-----n--a,,,,/ə.bʱiːʂ.ʈə/,अभी॔ष्ट,0
207275,31241,अभीष्टदेवता,n,n-----f--ā,,,,/ə.bʱiːʂ.ʈə.d̪eː.ʋə.t̪ɑː/,अभी॔ष्ट-देवता,0
207276,,अभीष्टलाभ,n,n-----m--a,,,,/ə.bʱiːʂ.ʈə.lɑː.bʱə/,अभी॔ष्ट-लाभ,0
207277,,अभीष्टसिद्धि,n,n-----f--i,,,,/ə.bʱiːʂ.ʈə.ˈsid̪.d̪ʰi/,अभी॔ष्ट-सिद्धि,0
207278,31239,अभीष्टतम,n,n-----m--a,,,,/ə.bʱiːʂ.ʈə.t̪ə.mə/,अभी॔ष्ट-तम,0
207279,31238,अभीष्टतम,a,ap----a--a,,,,/ə.bʱiːʂ.ʈə.t̪ə.mə/,अभी॔ष्ट-तम,0
207280,,अभीष्टता,n,n-----f--ā,,,,/ə.bʱiːʂ.ʈə.t̪ɑː/,अभी॔ष्ट-ता,0
207281,,अभीष्टतृतीया,n,n-----f--ā,,,,/ə.bʱiːʂ.ʈə.t̪ɹ̩.t̪iː.jɑː/,अभीष्ट-तृतीया,0
207282,31244,अभीष्टि,n,n-----f--i,,,,/ə.bʱiːʂ.ʈi/,अभीष्टि,0
207284,31236,अभीष्टा,n,n-----f--ā,,,,/ə.bʱiːʂ.ʈɑː/,अभी॔ष्टा,0
207285,,अभू,n,n-----m--ū,,,,/ə.bʱuː/,अ-भू,0
207286,31269,अभूमि,n,n-----f--i,,,,/ə.bʱuː.mi/,अ-भूमि,0
207287,31270,अभूमिज,a,ap----a--a,,,,/ə.bʱuː.mi.d͡ʑə/,अ-भूमि-ज,0
207424,6344,अचलाधिप,n,n-----m--a,,,,/ə.t͡ɕə.lɑː.d̪ʰi.pə/,अचलाधिप,0
207288,31271,अभूमिसाह्वय,n,n-----m--a,,,,/ə.bʱuː.mi.sɑːɦ.ʋə.jə/,अ-भूमि-साह्वय,0
207289,31274,अभूरि,a,ap----a--i,,,,/ə.bʱuː.ɹi/,अ-भूरि,0
207290,31258,अभूत,a,ap----a--a,,,,/ə.bʱuː.t̪ə/,अ-भूत,0
207291,31261,अभूतदोष,a,ap----a--a,,,,/ə.bʱuː.t̪ə.d̪oː.ʂə/,अ-भूत-दोष,0
207292,,अभूतलस्पर्शता,n,n-----f--ā,,,,/ə.bʱuː.t̪ə.ˈləs.pə.ɹɕə.t̪ɑː/,अ-भूतल-स्पर्शता,0
207293,,अभूतप्रादुर्भाव,n,n-----m--a,,,,/ə.bʱuː.ˈt̪əp.ɹɑː.ˈd̪uɹ.bʱɑː.ʋə/,अ-भूत-प्रादुर्भाव,0
207294,,अभूतपूर्व,a,ap----a--a,,,,/ə.bʱuː.t̪ə.puːɹ.ʋə/,अ-भूत-पूर्व,0
207295,31264,अभूतरजस्,n,n-----m-sa,,,,/ə.bʱuː.t̪ə.ɹə.d͡ʑəs/,अ-भूत-रजस्,0
207296,,अभूततद्भाव,n,n-----m--a,,,,/ə.bʱuː.t̪ə.ˈt̪əd̪.bʱɑː.ʋə/,अ-भूत-तद्भाव,0
207297,31260,अभूतत्व,n,n-----n--a,,,,/ə.bʱuː.ˈt̪ət̪.ʋə/,अ-भूत-त्व,0
207298,31265,अभूतशत्रु,a,ap----a--u,,,,/ə.bʱuː.t̪ə.ˈɕət̪.ɹu/,अ-भूत-शत्रु,0
207299,31268,अभूति,n,n-----f--i,,,,/ə.bʱuː.t̪i/,अ॔-भूति,0
207300,212694,अभूतोपमा,n,n-----f--ā,,,,/ə.bʱuː.t̪oː.pə.mɑː/,अ-भू-तोपमा,0
207301,,अभूताहरण,n,n-----n--a,,,,/ə.bʱuː.t̪ɑː.ɦə.ɹə.ɳə/,अभूताहरण,0
207302,31266,अभूतार्थ,n,n-----m--a,,,,/ə.bʱuː.t̪ɑːɹ.t̪ʰə/,अभूतार्थ,0
207303,,अभूयह्संनिवृत्ति,n,n-----f--i,,,,/ə.bʱuː.ˈjəh.ˈsə̃.ni.ˈʋɹ̩t̪.t̪i/,अ-भूयः-संनिवृत्ति,0
207304,31273,अभूयिष्ठ,a,ap----a--a,,,,/ə.bʱuː.ˈjiʂ.ʈʰə/,अ-भूयिष्ठ,0
207305,31275,अभूष,a,ap----a--a,,,,/ə.bʱuː.ʂə/,अ-भूष,0
207306,31276,अभूषित,a,ap----a--a,,,,/ə.bʱuː.ʂi.t̪ə/,अ-भूषित,0
207307,31277,अभृत,a,ap----a--a,,,,/ə.bʱɹ̩.t̪ə/,अ-भृत,0
207308,31278,अभृतक,a,ap----a--a,,,,/ə.bʱɹ̩.t̪ə.kə/,अ-भृतक,0
207309,31279,अभृत्यात्मन्,a,ap----a--n,,,,/ə.ˈbʱɹ̩t̪.jɑːt̪.mən/,अ-भृत्यात्मन्,0
207310,31280,अभृश,a,ap----a--a,,,,/ə.bʱɹ̩.ɕə/,अ-भृश,0
207311,,अबिभ्यत्,a,ap----a--c,,,,/ə.ˈbibʱ.jət̪/,अ॔-बिभ्यत्,0
207312,,अबिभीवस्,a,ap----a-sa,,,,/ə.bi.bʱiː.ʋəs/,अ॔-बिभीवस्,0
207313,21934,अबिन्धन,n,n-----m--a,,,,/ə.bin.d̪ʰə.nə/,अब्-इन्धन,0
207315,21957,अब्ज,n,n-----m--a,,,,/əb.d͡ʑə/,अब्-ज,0
207316,21956,अब्ज,a,ap----a--a,,,,/əb.d͡ʑə/,अब्-ज,0
207318,21958,अब्ज,n,n-----n--a,,,,/əb.d͡ʑə/,अब्-ज,0
207322,21964,अब्जभव,n,n-----m--a,,,,/əb.d͡ʑə.bʱə.ʋə/,अब्-ज-भव,0
207323,21965,अब्जभोग,n,n-----m--a,,,,/əb.d͡ʑə.bʱoː.gə/,अब्-ज-भोग,0
207324,,अब्जभू,n,n-----m--ū,,,,/əb.d͡ʑə.bʱuː/,अब्-ज-भू,0
207325,21963,अब्जबान्धव,n,n-----m--a,,,,/əb.d͡ʑə.bɑːn.d̪ʰə.ʋə/,अब्-ज-बान्धव,0
207326,21960,अब्जदृश्,a,ap----a--c,,,,/əb.d͡ʑə.d̪ɹ̩ɕ/,अब्-ज-दृश्,0
207327,21968,अब्जहस्त,n,n-----m--a,,,,/əb.d͡ʑə.ˈɦəs.t̪ə/,अब्-ज-हस्त,0
207328,21959,अब्जज,n,n-----m--a,,,,/əb.d͡ʑə.d͡ʑə/,अब्-ज-ज,0
207329,,अब्जल,n,n-----m--a,,,,/əb.d͡ʑə.lə/,अब्जल,0
207330,21961,अब्जनयन,a,ap----a--a,,,,/əb.d͡ʑə.nə.jə.nə/,अब्-ज-नयन,0
207331,,अब्जनेत्र,a,ap----a--a,,,,/əb.d͡ʑə.neːt̪.ɹə/,अब्-ज-नेत्र,0
207332,21962,अब्जनाभ,n,n-----m--a,,,,/əb.d͡ʑə.nɑː.bʱə/,अब्-ज-नाभ,0
207333,,अब्जपाणि,n,n-----m--i,,,,/əb.d͡ʑə.pɑː.ɳi/,अब्ज-पाणि,0
260657,213128,ह,n,n-----m--a,,,,/ɦə/,ह,0
207334,,अब्जसम्भव,n,n-----m--a,,,,/əb.d͡ʑə.səm.bʱə.ʋə/,अब्ज-सम्भव,0
207335,,अब्जसरस्,n,n-----n-sa,,,,/əb.d͡ʑə.sə.ɹəs/,अब्ज-सरस्,0
207336,21967,अब्जवाहन,n,n-----m--a,,,,/əb.d͡ʑə.ʋɑː.ɦə.nə/,अब्-ज-वाहन,0
207337,21966,अब्जयोनि,n,n-----m--i,,,,/əb.d͡ʑə.joː.ni/,अब्-ज-योनि,0
207338,21971,अब्जिनी,n,n-----f--ī,,,,/əb.d͡ʑi.niː/,अब्जिनी,0
207339,21972,अब्जिनीपति,n,n-----m--i,,,,/əb.d͡ʑi.niː.pə.t̪i/,अब्जिनी-पति,0
207340,21970,अब्जित्,a,ap----a--c,,,,/əb.d͡ʑit̪/,अब्-जि॔त्,0
207341,,अब्जा,a,ap----a--ā,,,,/əb.d͡ʑɑː/,अब्-जा॔,0
207342,21969,अब्जाद,n,n-----m--a,,,,/əb.d͡ʑɑː.d̪ə/,अब्जाद,0
207343,,अब्जासन,n,n-----n--a,,,,/əb.d͡ʑɑː.sə.nə/,अब्-जासन,0
207344,22005,अब्लिङ्ग,n,n-----n--a,,,,/əb.liŋ.gə/,अब्-लिङ्ग,0
207345,22006,अब्लिङ्गा,n,n-----f--ā,,,,/əb.liŋ.gɑː/,अब्लिङ्गा,0
207347,21951,अबोध,n,n-----m--a,,,,/ə.boː.d̪ʰə/,अ-बोध,0
207348,21952,अबोध,a,ap----a--a,,,,/ə.boː.d̪ʰə/,अ-बोध,0
207349,21953,अबोधगम्य,a,ap----a--a,,,,/ə.boː.d̪ʰə.gəm.jə/,अ-बोध-गम्य,0
207350,21954,अबोधनीय,a,ap----a--a,,,,/ə.boː.d̪ʰə.niː.jə/,अ-बोधनीय,0
207351,22013,अब्रह्मबन्धूक,a,ap----a--a,,,,/ə.ˈbɹəɦ.mə.bən.d̪ʰuː.kə/,अ-ब्रह्म-बन्धूक,0
207352,22007,अब्रह्मचर्य,a,ap----a--a,,,,/ə.ˈbɹəɦ.mə.ˈt͡ɕəɹ.jə/,अ-ब्रह्मचर्य,0
207353,22008,अब्रह्मचर्यक,n,n-----n--a,,,,/ə.ˈbɹəɦ.mə.ˈt͡ɕəɹ.jə.kə/,अ-ब्रह्मचर्यक,0
207354,,अब्रह्मन्,n,n-----n--n,,,,/ə.ˈbɹəɦ.mən/,अ॔-ब्रह्म॔न्,0
207355,22011,अब्रह्मन्,a,ap----a--n,,,,/ə.ˈbɹəɦ.mən/,अ॔-ब्रह्मन्,0
207356,22012,अब्रह्मता,n,n-----f--ā,,,,/ə.ˈbɹəɦ.mə.t̪ɑː/,अब्रह्म॔-ता,0
207357,,अब्रह्मवर्चसिन्,n,n-----m--n,,,,/ə.ˈbɹəɦ.mə.ˈʋəɹ.t͡ɕə.sin/,अ॔-ब्रह्म-वर्चसिन्,0
