7,अयुताध्यापक,n,n-----m--a,,,,/ə.ju.t̪ɑːd̪ʰ.jɑː.pə.kə/,अयुताध्यापक,0
226988,147318,बह्वभिधान,n,n-----n--a,,,,/ˈbəɦ.ʋə.bʱi.d̪ʰɑː.nə/,बह्व्-अभिधान,0
226989,,बह्वच्,a,ap----a--c,,,,/ˈbəɦ.ʋət͡ɕ/,बह्व्-अच्,0
226990,147310,बह्वच्क,a,ap----a--a,,,,/ˈbəɦ.ˈʋət͡ɕ.kə/,बह्व्-अच्-क,0
226991,,बह्वध्ययन,a,ap----a--a,,,,/ˈbəɦ.ˈʋəd̪ʰ.jə.jə.nə/,बह्व्-अध्ययन,0
226992,147311,बह्वध्याय,a,ap----a--a,,,,/ˈbəɦ.ˈʋəd̪ʰ.jɑː.jə/,बह्व्-अध्याय,0
226993,147809,बह्वग्नि,a,ap----a--i,,ap----f--ī=>ी,,/ˈbəɦ.ˈʋəg.ni/,बह्व्-अग्नि,0
226994,,बह्वजविक,a,ap----a--a,,ap----f--ā=>ा,,/ˈbəɦ.ʋə.d͡ʑə.ʋi.kə/,बह्व्-अजविक॔,0
226995,,बह्वक्षर,a,ap----a--a,,,,/ˈbəɦ.ˈʋək.ʂə.ɹə/,बह्व्-अक्षर,0
226996,,बह्वक्षरत्व,n,n-----n--a,,,,/ˈbəɦ.ˈʋək.ʂə.ˈɹət̪.ʋə/,बह्व्-अक्षर-त्व,0
226997,,बह्वक्षरान्त्य,a,ap----a--a,,,,/ˈbəɦ.ˈʋək.ʂə.ɹɑːn.t̪jə/,बह्व्-अक्षरान्त्य,0
226998,,बह्वमित्र,a,ap----a--a,,,,/ˈbəɦ.ʋə.ˈmit̪.ɹə/,बह्व्-अमित्र,0
226999,147312,बह्वनर्थ,a,ap----a--a,,,,/ˈbəɦ.ʋə.ˈnəɹ.t̪ʰə/,बह्व्-अनर्थ,0
227000,,बह्वन्न,a,ap----a--a,,,,/ˈbəɦ.ʋən.nə/,बह्व्-अन्न॔,0
227001,147314,बह्वप्,a,ap----a--c,,,,/ˈbəɦ.ʋəp/,बह्व्-अप्,0
227002,147315,बह्वप,a,ap----a--a,,,,/ˈbəɦ.ʋə.pə/,बह्व्-अप,0
227003,147811,बह्वपत्य,n,n-----m--a,,,,/ˈbəɦ.ʋə.ˈpət̪.jə/,बह्व्-अपत्य,0
227004,147810,बह्वपत्य,a,ap----a--a,,,,/ˈbəɦ.ʋə.ˈpət̪.jə/,बह्व्-अपत्य,0
227005,147812,बह्वपत्या,n,n-----f--ā,,,,/ˈbəɦ.ʋə.ˈpət̪.jɑː/,बह्व्-अपत्या,0
227006,147316,बह्वपाय,a,ap----a--a,,,,/ˈbəɦ.ʋə.pɑː.jə/,बह्व्-अपाय,0
227007,147321,बह्वर्ह,a,ap----a--a,,,,/ˈbəɦ.ˈʋəɹ.ɦə/,बह्व्-अ॔र्ह॔,0
227008,147320,बह्वर्थ,a,ap----a--a,,,,/ˈbəɦ.ˈʋəɹ.t̪ʰə/,बह्व्-अर्थ,0
227009,147327,बह्वौषधिक,a,ap----a--a,,,,/ˈbəɦ.ˈʋəौ.ʂə.d̪ʰi.kə/,बह्व्-औषधिक,0
227010,,बह्ववरोध,a,ap----a--a,,,,/ˈbəɦ.ʋə.ʋə.ɹoː.d̪ʰə/,बह्व्-अवरोध,0
227011,,बह्वश्व,n,n-----m--a,,,,/bəɦʋəɕʋə/,बह्व्-अश्व॔,0
227012,,बह्वश्व,a,ap----a--a,,ap----f--ā=>ा,,/bəɦʋəɕʋə/,बह्व्-अश्व॔,0
227013,147326,बह्वेनस्,a,ap----a-sa,,,,/ˈbəɦ.ʋeː.nəs/,बह्व्-एनस्,0
227014,147324,बह्वादिन्,a,ap----a--n,,,,/ˈbəɦ.ʋɑː.d̪in/,बह्व्-आदिन्,0
227015,147323,बह्वाज्य,a,ap----a--a,,,,/ˈbəɦ.ʋɑːd͡ʑ.jə/,बह्व्-आज्य,0
227016,,बह्वाश्चर्य,a,ap----a--a,,,,/bəɦʋɑːɕt͡ɕəɹjə/,बह्व्-आश्चर्य,0
227017,,बह्वाश्चर्यमय,a,ap----a--a,,ap----f--ī=>ी,,/bəɦʋɑːɕt͡ɕəɹjəməjə/,बह्व्-आश्चर्य-मय,0
227018,200219,बह्वाशिन्,n,n-----m--n,,,,/ˈbəɦ.ʋɑː.ɕin/,बह्व्-आशिन्,0
227019,,बह्वाशिन्,a,ap----a--n,,,,/ˈbəɦ.ʋɑː.ɕin/,बह्व्-आशिन्,0
227020,,बह्वाशित्व,n,n-----n--a,,,,/ˈbəɦ.ʋɑː.ˈɕit̪.ʋə/,बह्व्-आशि-त्व,0
227021,147325,बह्वाश्रया,n,n-----f--ā,,,,/bəɦʋɑːɕɹəjɑː/,बह्व्-आश्रया,0
227022,,बह्वीश्वर,n,n-----m--a,,,,/bəɦʋiːɕʋəɹə/,बह्व्-ईश्वर,0
227023,,बह्वीश्वरमाहात्म्य,n,n-----n--a,,,,/bəɦʋiːɕʋəɹəmɑːɦɑːt̪mjə/,बह्व्-ईश्वर-माहात्म्य,0
227024,,बह्वृच्,a,ap----a--c,,,,/ˈbəɦ.ʋɹ̩t͡ɕ/,बह्व्-ऋच्,0
227025,147818,बह्वृच्,n,n-----f--c,,,,/ˈbəɦ.ʋɹ̩t͡ɕ/,बह्व्-ऋच्,0
227026,,बह्वृच,a,ap----a--a,,ap----f--ā=>ा,,/ˈbəɦ.ʋɹ̩.t͡ɕə/,बह्व्-ऋच,0
227027,147820,बह्वृच,n,n-----m--a,,,n-----f--ī=बह्वृचई,/ˈbəɦ.ʋɹ̩.t͡ɕə/,बह्व्-ऋच,0
227028,,बह्वृचब्राह्मण,n,n-----n--a,,,,/ˈbəɦ.ʋɹ̩.ˈt͡ɕəb.ɹɑːɦ.mə.ɳə/,बह्व्-ऋच-ब्राह्मण,0
227029,,बह्वृचगृह्यकारिका,n,n-----f--ā,,,,/ˈbəɦ.ʋɹ̩.t͡ɕə.ˈgɹ̩ɦ.jə.kɑː.ɹi.kɑː/,बह्व्-ऋच-गृह्य-कारिका,0
227030,,बह्वृचगृह्यपरिशिष्ट,n,n-----n--a,,,,/ˈbəɦ.ʋɹ̩.t͡ɕə.ˈgɹ̩ɦ.jə.pə.ɹi.ˈɕiʂ.ʈə/,बह्व्-ऋच-गृह्य-परिशिष्ट,0
227031,,बह्वृचकारिका,n,n-----f--ā,,,,/ˈbəɦ.ʋɹ̩.t͡ɕə.kɑː.ɹi.kɑː/,बह्व्-ऋच-कारिका,0
227032,,बह्वृचपद्धति,n,n-----f--i,,,,/ˈbəɦ.ʋɹ̩.t͡ɕə.ˈpəd̪.d̪ʰə.t̪i/,बह्व्-ऋच-पद्धति,0
227033,,बह्वृचसंध्याभाष्य,n,n-----n--a,,,,/ˈbəɦ.ʋɹ̩.t͡ɕə.sən.d̪ʰjɑː.bʱɑːʂ.jə/,बह्व्-ऋच-संध्या-भाष्य,0
227034,,बह्वृचश्राद्धप्रयोग,n,n-----m--a,,,,/bəɦʋɹ̩t͡ɕəɕɹɑːd̪d̪ʰəpɹəjoːgə/,बह्व्-ऋच-श्राद्ध-प्रयोग,0
227035,,बह्वृचषोडशकर्ममन्त्रविवरण,n,n-----n--a,,,,/ˈbəɦ.ʋɹ̩.t͡ɕə.ʂoː.ɖə.ɕə.ˈkəɹ.mə.mən.t̪ɹə.ʋi.ʋə.ɹə.ɳə/,बह्व्-ऋच-षोडश-कर्म-मन्त्र-विवरण,0
227036,,बह्वृचाह्निक,n,n-----n--a,,,,/ˈbəɦ.ʋɹ̩.t͡ɕɑːɦ.ni.kə/,बह्व्-ऋचाह्निक,0
227037,,बह्वृचाह्निकोपनिषद्,n,n-----f--c,,,,/ˈbəɦ.ʋɹ̩.t͡ɕɑːɦ.ni.koː.pə.ni.ʂəd̪/,बह्व्-ऋचाह्निकोपनिषद्,0
227038,147403,बहीनर,n,n-----m--a,,,,/bə.ɦiː.nə.ɹə/,बहीनर,0
227039,147402,बहीरज्जु,r,rp--------,,,,/bə.ɦiː.ˈɹəd͡ʑ.d͡ʑu/,बही-रज्जु,0
227040,147794,बहूदक,n,n-----m--a,,,,/bə.ɦuː.d̪ə.kə/,बहूदक,0
227041,,बहूदक,a,ap----a--a,,,,/bə.ɦuː.d̪ə.kə/,बहूदक,0
227042,147280,बहूदन,n,n-----n--a,,,,/bə.ɦuː.d̪ə.nə/,बहूदन,0
227043,147795,बहूदित,n,n-----n--a,,,,/bə.ɦuː.d̪i.t̪ə/,बहूदित,0
227044,212695,बहूपमा,n,n-----f--ā,,,,/bə.ɦuː.pə.mɑː/,ब-हूपमा,0
227045,147281,बहूर्ज्,a,ap----a--c,,,,/bə.ɦuːɹd͡ʑ/,बहूर्ज्,0
227046,,बैद,a,ap----a--a,,,,/bɑːi.d̪ə/,बैद,0
227047,149167,बैद,n,n-----m--a,,,,/bɑːi.d̪ə/,बैद,0
227049,148773,बैदकुल,n,n-----n--a,,,,/bɑːi.d̪ə.ku.lə/,बैद-कुल,0
227050,148774,बैदत्रिरात्र,n,n-----m--a,,,,/bɑːi.ˈd̪ət̪.ɹi.ɹɑːt̪.ɹə/,बैद-त्रि-रात्र,0
227051,,बैदि,n,n-----m--i,,,,/bɑːi.d̪i/,बैदि,0
227052,148775,बैदापुटायन,n,n-----m--a,,,,/bɑːi.d̪ɑː.pu.ʈɑː.jə.nə/,बैदापुटायन,0
227053,148776,बैदायन,n,n-----m--a,,,,/bɑːi.d̪ɑː.jə.nə/,बैदायन,0
227054,148797,बैहीनरि,n,n-----m--i,,,,/bɑːi.ɦiː.nə.ɹi/,बैहीनरि,0
227055,148760,बैजलदेव,n,n-----m--a,,,,/bɑːi.d͡ʑə.lə.d̪eː.ʋə/,बैजल-देव,0
227056,148759,बैजनाथ,n,n-----m--a,,,,/bɑːi.d͡ʑə.nɑː.t̪ʰə/,बैजनाथ,0
227057,148761,बैजवाप,n,n-----m--a,,,,/bɑːi.d͡ʑə.ʋɑː.pə/,बैजवाप,0
227058,149159,बैजवापगृह्य,n,n-----n--a,,,,/bɑːi.d͡ʑə.ʋɑː.pə.ˈgɹ̩ɦ.jə/,बैजवाप-गृह्य,0
227059,,बैजवापस्मृति,n,n-----f--i,,,,/bɑːi.d͡ʑə.ʋɑː.ˈpəs.mɹ̩.t̪i/,बैजवाप-स्मृति,0
227060,148763,बैजवापि,n,n-----m--i,,,,/bɑːi.d͡ʑə.ʋɑː.pi/,बैजवापि,0
227061,,बैजवापायन,n,n-----m--a,,,,/bɑːi.d͡ʑə.ʋɑː.pɑː.jə.nə/,बैजवापायन,0
227062,149161,बैजवापीय,n,n-----m--a,,,,/bɑːi.d͡ʑə.ʋɑː.piː.jə/,बैजवापीय,0
227063,,बैजवापीय,a,ap----a--a,,,,/bɑːi.d͡ʑə.ʋɑː.piː.jə/,बैजवापीय,0
227064,148765,बैजेय,n,n-----m--a,,,,/bɑːi.d͡ʑeː.jə/,बैजेय,0
227065,149162,बैजिक,a,ap----a--a,,,,/bɑːi.d͡ʑi.kə/,बैजिक,0
227066,149164,बैजिक,n,n-----n--a,,,,/bɑːi.d͡ʑi.kə/,बैजिक,0
227068,149163,बैजिक,n,n-----m--a,,,,/bɑːi.d͡ʑi.kə/,बैजिक,0
227070,,बैजीय,a,ap----a--a,,,,/bɑːi.d͡ʑiː.jə/,बैजीय,0
227071,148758,बैकि,n,n-----m--i,,,,/bɑːi.ki/,बैकि,0
227072,148783,बैल,a,ap----a--a,,ap----f--ī=>ी,,/bɑːi.lə/,बैल,0
227073,148787,बैल्मवेगरुद्र,n,n-----m--a,,,,/bɑːil.mə.ʋeː.gə.ˈɹud̪.ɹə/,बैल्म-वेग-रुद्र,0
227074,149168,बैल्व,a,ap----a--a,,ap----f--ī=>ी,,/bɑːil.ʋə/,बैल्व॔,0
227075,149170,बैल्व,n,n-----n--a,,,,/bɑːil.ʋə/,बैल्व॔,0
227076,149169,बैल्व,n,n-----m--a,,,,/bɑːil.ʋə/,बैल्व॔,0
227077,148791,बैल्वजक,a,ap----a--a,,,,/bɑːil.ʋə.d͡ʑə.kə/,बैल्वजक,0
227078,,बैल्वक,a,ap----a--a,,,,/bɑːil.ʋə.kə/,बैल्वक,0
227079,,बैल्वकीय,a,ap----a--a,,,,/bɑːil.ʋə.kiː.jə/,बैल्वकीय,0
227080,148793,बैल्वलक,a,ap----a--a,,,,/bɑːil.ʋə.lə.kə/,बैल्वलक,0
227081,,बैल्वमय,a,ap----a--a,,ap----f--ī=>ी,,/bɑːil.ʋə.mə.jə/,बैल्व॔-मय,0
227082,148794,बैल्ववन,n,n-----m--a,,,,/bɑːil.ʋə.ʋə.nə/,बैल्ववन,0
227083,148795,बैल्ववनक,a,ap----a--a,,,,/bɑːil.ʋə.ʋə.nə.kə/,बैल्ववनक,0
227084,148792,बैल्वयत,n,n-----m--a,,,n-----f--ā=बैल्वयतत्या,/bɑːil.ʋə.jə.t̪ə/,बैल्वयत,0
227085,148796,बैल्वायन,n,n-----m--a,,,,/bɑːil.ʋɑː.jə.nə/,बैल्वायन,0
227086,148785,बैल्य,a,ap----a--a,,,,/bɑːi.ljə/,बैल्य,0
227087,148786,बैल्यायन,n,n-----m--a,,,,/bɑːi.ljɑː.jə.nə/,बैल्यायन,0
227088,,बैलायन,a,ap----a--a,,,,/bɑːi.lɑː.jə.nə/,बैलायन,0
227089,148782,बैम्बकि,n,n-----m--i,,,,/bɑːim.bə.ki/,बैम्बकि,0
227090,148778,बैन्द,n,n-----m--a,,,,/bɑːin.d̪ə/,बैन्द॔,0
227091,148779,बैन्दव,n,n-----m--a,,,,/bɑːin.d̪ə.ʋə/,बैन्दव,0
227092,148780,बैन्दवि,n,n-----m--i,,,,/bɑːin.d̪ə.ʋi/,बैन्दवि,0
227093,148781,बैन्दवीय,n,n-----m--a,,,,/bɑːin.d̪ə.ʋiː.jə/,बैन्दवीय,0
227137,154189,बकुल,n,n-----n--a,,,,/bə.ku.lə/,बकुल,0
227095,148768,बैडालव्रत,n,n-----n--a,,,,/bɑːi.ɖɑː.ˈləʋ.ɹə.t̪ə/,बैडाल-व्रत,0
227096,148769,बैडालव्रति,n,n-----m--i,,,,/bɑːi.ɖɑː.ˈləʋ.ɹə.t̪i/,बैडाल-व्रति,0
227097,,बैडालव्रतिक,a,ap----a--a,,,,/bɑːi.ɖɑː.ˈləʋ.ɹə.t̪i.kə/,बैडाल-व्रतिक,0
227098,148770,बैडालव्रतिन्,a,ap----a--n,,,,/bɑːi.ɖɑː.ˈləʋ.ɹə.t̪in/,बैडाल-व्रतिन्,0
227099,148771,बैडालिकर्णककन्थ,n,n-----n--a,,,,/bɑːi.ɖɑː.li.ˈkəɹ.ɳə.kə.kən.t̪ʰə/,बैडालि-कर्णक-कन्थ,0
227100,,बैडालिकर्णिकन्थ,n,n-----n--a,,,,/bɑːi.ɖɑː.li.ˈkəɹ.ɳi.kən.t̪ʰə/,बैडालि-कर्णि-कन्थ,0
227101,,बैष्क,n,n-----n--a,,,,/bɑːiʂ.kə/,बैष्क,0
227102,148766,बैट्संख्या,n,n-----f--ā,,,,/bɑːiʈ.səŋ.kʰjɑː/,बैट्-संख्या,0
227103,153469,बज,n,n-----m--a,,,,/bə.d͡ʑə/,बज॔,0
227104,154182,बक,n,n-----m--a,,,,/bə.kə/,बक,0
227106,,बकचर,n,n-----m--a,,,,/bə.kə.t͡ɕə.ɹə/,बक-चर,0
227107,153432,बकचिञ्चिका,n,n-----f--ā,,,,/bə.kə.t͡ɕiɲ.t͡ɕi.kɑː/,बक-चिञ्चिका,0
227108,153436,बकधूप,n,n-----m--a,,,,/bə.kə.d̪ʰuː.pə/,बक-धूप,0
227109,153435,बकद्वीप,n,n-----m--a,,,,/bə.ˈkəd̪.ʋiː.pə/,बक-द्वीप,0
227110,153433,बकजित्,n,n-----m--c,,,,/bə.kə.d͡ʑit̪/,बक-जित्,0
227111,153429,बककच्छ,n,n-----m--a,,,,/bə.kə.ˈkət͡ɕ.t͡ɕʰə/,बक-कच्छ,0
227112,153430,बककल्प,n,n-----m--a,,,,/bə.kə.ˈkəl.pə/,बक-कल्प,0
227113,154184,बकनख,n,n-----m--a,,,,/bə.kə.nə.kʰə/,बक-नख,0
227114,,बकनखगुदपरिणद्ध,n,n-----m--a,,,,/bə.kə.nə.kʰə.gu.d̪ə.pə.ɹi.ˈɳəd̪.d̪ʰə/,बक-नख-गुद-परिणद्ध,0
227115,153437,बकनिषूदन,n,n-----m--a,,,,/bə.kə.ni.ʂuː.d̪ə.nə/,बक-निषूदन,0
227116,153438,बकपञ्चक,n,n-----n--a,,,,/bə.kə.pəɲ.t͡ɕə.kə/,बक-पञ्चक,0
227117,153439,बकपुष्प,n,n-----m--a,,,,/bə.kə.ˈpuʂ.pə/,बक-पुष्प,0
227118,153442,बकरिपु,n,n-----m--u,,,,/bə.kə.ɹi.pu/,बक-रिपु,0
227119,,बकराज,n,n-----m--a,,,,/bə.kə.ɹɑː.d͡ʑə/,बक-राज,0
227120,153452,बकसहवासिन्,n,n-----m--n,,,,/bə.kə.sə.ɦə.ʋɑː.sin/,बक-सहवासिन्,0
227121,153451,बकसक्थ,n,n-----m--a,,,,/bə.kə.ˈsək.t̪ʰə/,बक-सक्थ,0
227122,153434,बकत्व,n,n-----n--a,,,,/bə.ˈkət̪.ʋə/,बक-त्व,0
227123,,बकवध,n,n-----m--a,,,,/bə.kə.ʋə.d̪ʰə/,बक-वध,0
227124,,बकवैरिन्,n,n-----m--n,,,,/bə.kə.ʋɑːi.ɹin/,बक-वैरिन्,0
227125,,बकवत्,r,rp--------,,,,/bə.kə.ʋət̪/,बक-वत्,0
227126,153444,बकवती,n,n-----f--ī,,,,/bə.kə.ʋə.t̪iː/,बक-वती,0
227127,154185,बकव्रत,n,n-----n--a,,,,/bə.ˈkəʋ.ɹə.t̪ə/,बक-व्रत,0
227128,,बकव्रतचर,n,n-----m--a,,,,/bə.ˈkəʋ.ɹə.t̪ə.t͡ɕə.ɹə/,बक-व्रत-चर,0
227129,153449,बकव्रतिक,n,n-----m--a,,,,/bə.ˈkəʋ.ɹə.t̪i.kə/,बक-व्रतिक,0
227130,153450,बकव्रतिन्,n,n-----m--n,,,,/bə.ˈkəʋ.ɹə.t̪in/,बक-व्रतिन्,0
227131,153446,बकवृक्ष,n,n-----m--a,,,,/bə.kə.ˈʋɹ̩k.ʂə/,बक-वृक्ष,0
227132,153447,बकवृत्ति,a,ap----a--i,,,,/bə.kə.ˈʋɹ̩t̪.t̪i/,बक-वृत्ति,0
227133,153440,बकयन्त्र,n,n-----n--a,,,,/bə.kə.jən.t̪ɹə/,बक-यन्त्र,0
227134,153457,बकेरुका,n,n-----f--ā,,,,/bə.keː.ɹu.kɑː/,बकेरुका,0
227135,153455,बकेश,n,n-----m--a,,,,/bə.keː.ɕə/,बकेश,0
227136,153458,बकोट,n,n-----m--a,,,,/bə.koː.ʈə/,बकोट,0
227138,154186,बकुल,n,n-----m--a,,,,/bə.ku.lə/,बकुल,0
227139,153460,बकुलदामन्,n,n-----n--n,,,,/bə.ku.lə.d̪ɑː.mən/,बकुल-दामन्,0
227140,153463,बकुलमेधी,n,n-----f--ī,,,,/bə.ku.lə.meː.d̪ʰiː/,बकुल-मेधी,0
227141,153462,बकुलमालिनीपरिणय,n,n-----m--a,,,,/bə.ku.lə.mɑː.li.niː.pə.ɹi.ɳə.jə/,बकुल-मालिनी-परिणय,0
227142,153461,बकुलमाला,n,n-----f--ā,,,,/bə.ku.lə.mɑː.lɑː/,बकुल-माला,0
227143,153467,बकुलित,a,ap----a--a,,,,/bə.ku.li.t̪ə/,बकुलित,0
227144,154187,बकुला,n,n-----f--ā,,,,/bə.ku.lɑː/,बकुला,0
227145,153464,बकुलाभरणचाटु,n,n-----n--u,,,,/bə.ku.lɑː.bʱə.ɹə.ɳə.t͡ɕɑː.ʈu/,बकुलाभरण-चाटु,0
227146,153465,बकुलाभरणमुनि,n,n-----m--i,,,,/bə.ku.lɑː.bʱə.ɹə.ɳə.mu.ni/,बकुलाभरण-मुनि,0
227147,153466,बकुलारण्यमाहात्म्य,n,n-----n--a,,,,/bə.ku.lɑː.ˈɹəɳ.jə.mɑː.ɦɑːt̪.mjə/,बकुलारण्य-माहात्म्य,0
227148,,बकुलावलि,n,n-----f--i,,,,/bə.ku.lɑː.ʋə.li/,बकुलावलि,0
227149,,बकुलावलिका,n,n-----f--ā,,,,/bə.ku.lɑː.ʋə.li.kɑː/,बकुलावलिका,0
227150,154188,बकुली,n,n-----f--ī,,,,/bə.ku.liː/,बकुली,0
227151,153459,बकुर,n,n-----m--a,,,,/bə.ku.ɹə/,ब॔कुर,0
227152,153456,बकाची,n,n-----f--ī,,,,/bə.kɑː.t͡ɕiː/,बकाची,0
227153,,बकालीन,a,ap----a--a,,,,/bə.kɑː.liː.nə/,बकालीन,0
227154,153425,बकार,n,n-----m--a,,,,/bə.kɑː.ɹə/,ब-कार,0
227155,153453,बकारि,n,n-----m--i,,,,/bə.kɑː.ɹi/,बकारि,0
227158,154183,बकी,n,n-----f--ī,,,,/bə.kiː/,बकी,0
227159,153468,बकूल,n,n-----m--a,,,,/bə.kuː.lə/,बकूल,0
227160,,बल्,v,v----a----,,,,/bəl/,बल्,0
227161,,बल्,v,v----a--1- v----d--1- v----a--0- v----d--0-,,,,/bəl/,बल्,0
227162,154315,बल,n,n-----n--a,,,,/bə.lə/,बल॔,0
227165,154316,बल,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=बल",/bə.lə/,बल,0
227169,154318,बल,a,ap----a--a,,,,/bə.lə/,बल,0
227180,153783,बलबली,n,n-----f--ī,,,,/bə.lə.bə.liː/,बल-बली,0
227181,153782,बलबन्धु,n,n-----m--u,,,,/bə.lə.bən.d̪ʰu/,बल-बन्धु,0
227182,153846,बलभ,n,n-----m--a,,,,/bə.lə.bʱə/,बलभ,0
227183,,बलभद्र,a,ap----a--a,,,,/bə.lə.ˈbʱəd̪.ɹə/,बल-भद्र,0
227184,153784,बलभद्रिका,n,n-----f--ā,,,,/bə.lə.ˈbʱəd̪.ɹi.kɑː/,बल-भद्रिका,0
227186,154331,बलभद्रा,n,n-----f--ā,,,,/bə.lə.ˈbʱəd̪.ɹɑː/,बल-भद्रा,0
227187,154333,बलभिद्,n,n-----m--c,,,,/bə.lə.bʱid̪/,बल-भिद्,0
227189,,बलभिद्,a,ap----a--c,,,,/bə.lə.bʱid̪/,बल-भिद्,0
227190,,बलभित्सखि,n,n-----m--i,,,,/bə.lə.ˈbʱit̪.sə.kʰi/,बल-भित्-सखि,0
227191,,बलभृत्,a,ap----a--c,,,,/bə.lə.bʱɹ̩t̪/,बल-भृत्,0
227192,154321,बलचक्र,n,n-----n--a,,,,/bə.lə.ˈt͡ɕək.ɹə/,बल-चक्र,0
227193,,बलचक्रवर्तिन्,n,n-----m--n,,,,/bə.lə.ˈt͡ɕək.ɹə.ˈʋəɹ.t̪in/,बल-चक्र-वर्तिन्,0
227194,154326,बलद,n,n-----m--a,,,,/bə.lə.d̪ə/,बल-द,0
227195,,बलदर्प,n,n-----m--a,,,,/bə.lə.ˈd̪əɹ.pə/,बल-दर्प,0
227196,154328,बलदेव,n,n-----m--a,,,,/bə.lə.d̪eː.ʋə/,बल-देव,0
227197,,बलदेवपत्तन,n,n-----n--a,,,,/bə.lə.d̪eː.ʋə.ˈpət̪.t̪ə.nə/,बल-देव-पत्तन,0
227198,,बलदेवस्वसृ,n,n-----f--r,,,,/bə.lə.d̪eː.ˈʋəs.ʋə.sɹ̩/,बल-देव-स्वसृ,0
227199,,बलदेवाह्निक,n,n-----n--a,,,,/bə.lə.d̪eː.ʋɑːɦ.ni.kə/,बल-देवाह्निक,0
227200,,बलदेवाह्निका,n,n-----f--ā,,,,/bə.lə.d̪eː.ʋɑːɦ.ni.kɑː/,बल-देवाह्निका,0
227201,,बलदेय,n,n-----n--a,,,,/bə.lə.d̪eː.jə/,बल-दे॔य,0
227202,153770,बलधर,n,n-----m--a,,,,/bə.lə.d̪ʰə.ɹə/,बल-धर,0
227203,153769,बलद्विष्,n,n-----m--c,,,,/bə.ˈləd̪.ʋiʂ/,बल-द्विष्,0
227204,,बलदा,a,ap----a--ā,,,,/bə.lə.d̪ɑː/,बल-दा॔,0
